TweetID,HandLabel,AnnotatorID
518041549218021376,Neutral,33
518041715631226880,Neutral,33
518042282537537536,Negative,89
518042408467333120,Neutral,33
518042807161073664,Negative,33
518042888530583554,Neutral,33
518043016213590017,Neutral,33
518043498613067776,Positive,33
518043590736760833,Negative,33
518043590736760833,Neutral,89
518043614963064832,Neutral,89
518043818583920640,Negative,33
518044102756028416,Neutral,33
518044102756028416,Neutral,89
518044387725815808,Negative,33
518044554340356096,Neutral,33
518044861136928768,Negative,33
518045073796526080,Negative,33
518045306655891456,Neutral,89
518045306655891456,Negative,89
518045465028616192,Negative,33
518045492975243265,Positive,33
518045941723856896,Neutral,33
518045941723856896,Neutral,89
518046024120926208,Neutral,89
518046024120926208,Neutral,33
518046308373118976,Neutral,33
518046689660534784,Neutral,33
518046774528065536,Neutral,89
518046774528065536,Neutral,89
518047220252172288,Positive,33
518047288921698304,Positive,33
518047359767699456,Neutral,33
518047828120440832,Neutral,89
518047828120440832,Neutral,33
518048027303755776,Neutral,33
518048173470650368,Negative,33
518048218035519488,Neutral,89
518048264021897217,Neutral,33
518048328731598848,Neutral,89
518048328731598848,Negative,33
518048491386724353,Neutral,33
518048703513628672,Neutral,89
518048703513628672,Positive,33
518048997676969984,Neutral,89
518048997676969984,Neutral,33
518049118837800960,Negative,33
518049237444349952,Neutral,89
518049299192877056,Neutral,89
518049299192877056,Negative,33
518049475575951360,Neutral,33
518049673119301632,Neutral,33
518049885426569216,Positive,33
518050019640086528,Neutral,88
518050277526876160,Neutral,33
518050427519385600,Negative,89
518050561728708610,Neutral,33
518050791404634112,Positive,33
518051051598249985,Neutral,33
518051231437430785,Neutral,33
518051352912887810,Neutral,88
518051531418243072,Positive,33
518051570563698688,Neutral,33
518051815649464321,Neutral,89
518051815649464321,Neutral,89
518051878215892993,Negative,33
518052243040657408,Negative,33
518052881078185984,Neutral,33
518053311707348992,Positive,33
518053436747948032,Positive,33
518053730022084608,Neutral,89
518053730022084608,Neutral,89
518053903104221184,Neutral,33
518054110604820480,Positive,33
518054194901975040,Negative,33
518054464406953984,Negative,33
518054541036892160,Positive,33
518054604727398400,Negative,88
518054694342885376,Neutral,33
518054904716197888,Neutral,89
518055086963302401,Neutral,89
518055086963302401,Positive,33
518055156576157696,Neutral,33
518055179766489088,Neutral,33
518055397534728192,Neutral,33
518055893985144833,Neutral,33
518056030471999488,Neutral,88
518056350778400768,Neutral,89
518056350778400768,Neutral,33
518056660301250560,Neutral,89
518056935204323329,Positive,33
518057140695863298,Neutral,89
518057140695863298,Neutral,33
518057457986584576,Positive,33
518057505612906497,Neutral,33
518057654925942785,Neutral,33
518057731505520640,Negative,33
518057902729625600,Neutral,89
518058030794276864,Neutral,33
518058137975521280,Negative,33
518058913284259840,Negative,33
518058921660252160,Positive,33
518059061187981312,Positive,33
518059207174934528,Neutral,33
518059294982696960,Neutral,89
518059421369643008,Neutral,33
518059866938941440,Neutral,33
518060218371276800,Neutral,33
518060218371276800,Neutral,89
518060448504365056,Negative,33
518060624686096384,Neutral,89
518060624686096384,Positive,33
518060635528368129,Positive,88
518060713047494656,Neutral,33
518060761168748544,Neutral,89
518060833491156993,Neutral,88
518060888314875905,Neutral,33
518060950772273154,Negative,33
518061409926520832,Neutral,33
518061502742687744,Neutral,33
518061672758775808,Positive,33
518062135382138880,Neutral,33
518062322062213121,Neutral,89
518062991879962624,Neutral,33
518063056270917634,Neutral,33
518063272839622656,Neutral,33
518063570802974720,Neutral,33
518063595574550530,Neutral,89
518063595574550530,Negative,33
518063806346706944,Negative,33
518064008604442624,Neutral,89
518064362050060288,Neutral,33
518064824807600129,Neutral,33
518064895041224704,Neutral,89
518064895041224704,Negative,33
518064971159470080,Neutral,88
518065084242083841,Negative,33
518065216949874688,Positive,89
518065402480717824,Negative,33
518065946955894785,Neutral,89
518066153160458241,Neutral,33
518066309217935361,Neutral,33
518066507344248832,Negative,33
518066662969716736,Positive,33
518066714882617344,Positive,33
518066823158595584,Positive,33
518066879337086976,Neutral,89
518067363728863233,Positive,33
518067821650411520,Neutral,33
518067821650411520,Neutral,89
518068097199390721,Positive,33
518068597802147840,Negative,88
518068705289572352,Positive,33
518069906680860672,Negative,33
518070399725490176,Neutral,33
518070399725490176,Neutral,89
518070503740047360,Neutral,89
518070892451336193,Neutral,33
518071116603342848,Neutral,88
518071298443190272,Negative,33
518071896576102400,Negative,33
518071941648097280,Neutral,33
518072535410561024,Neutral,33
518072710719868928,Negative,33
518072922242822144,Neutral,89
518072922242822144,Neutral,89
518073006883864576,Positive,33
518073217848979457,Neutral,33
518073546804047872,Positive,33
518073685409009664,Neutral,33
518074033213280258,Positive,33
518074309269803008,Neutral,33
518074512181846016,Negative,89
518074692067135488,Neutral,33
518074861466705920,Neutral,33
518075236731064321,Positive,33
518075254288416768,Neutral,33
518075521968902144,Positive,33
518075521968902144,Neutral,89
518075994780217344,Negative,89
518076669786333184,Positive,33
518076706268409856,Neutral,33
518076706268409856,Neutral,89
518077179213918208,Positive,88
518077634765676544,Neutral,33
518077803980652544,Negative,33
518078113528700929,Neutral,33
518078484879777792,Positive,33
518078869778464768,Neutral,89
518078869778464768,Negative,89
518079445463474176,Negative,33
518079755758104577,Positive,33
518080387218931712,Neutral,89
518080387218931712,Positive,33
518080474846351361,Negative,33
518080973423267840,Neutral,33
518081164595458048,Neutral,89
518081285198471168,Negative,89
518081739030536192,Positive,33
518081816625160192,Positive,33
518081849051332609,Neutral,33
518082083521306624,Neutral,33
518082258105008128,Negative,33
518082443216449536,Neutral,33
518082447691755520,Neutral,89
518082494521167872,Neutral,33
518082576574320641,Neutral,33
518082776789422080,Neutral,89
518082776789422080,Neutral,33
518082840601587712,Negative,33
518082840601587712,Neutral,89
518082893349134336,Negative,33
518083072991182849,Negative,33
518083072991182849,Neutral,89
518083158710190080,Negative,89
518083272258367488,Neutral,33
518083520800227329,Negative,33
518083520800227329,Neutral,89
518084220250750976,Negative,33
518084541551214592,Neutral,33
518084638640988161,Neutral,89
518084638640988161,Neutral,33
518084673311096832,Positive,33
518085014324785152,Neutral,89
518085154351611904,Neutral,33
518085154351611904,Neutral,89
518085212484673536,Neutral,33
518085359570518016,Neutral,33
518085710973513728,Neutral,33
518086009557639168,Negative,33
518086186695680000,Negative,33
518086336381980673,Neutral,89
518086336381980673,Neutral,89
518086643405045762,Negative,33
518087033290756097,Neutral,33
518087244603985921,Positive,33
518087413378580480,Neutral,33
518087552663060480,Neutral,33
518087695151927296,Negative,33
518087695151927296,Neutral,89
518087700684214272,Neutral,89
518087768980082688,Neutral,33
518087972751564800,Neutral,33
518088101433200640,Negative,33
518088298276089856,Neutral,33
518088834626904064,Positive,33
518089116085661696,Positive,33
518089492133998593,Neutral,89
518089600875892737,Neutral,89
518089600875892737,Neutral,33
518089722389086209,Neutral,33
518089891901890560,Negative,33
518089977226604544,Positive,33
518090337743798273,Negative,89
518090337743798273,Neutral,33
518090644657823744,Neutral,33
518090644657823744,Neutral,89
518091089212080128,Negative,89
518091292547760128,Negative,33
518091411821199360,Neutral,33
518091551864782848,Negative,33
518091701303644161,Positive,33
518091801342001153,Negative,33
518092147447586817,Neutral,33
518092147447586817,Neutral,89
518092214074105856,Neutral,89
518092214074105856,Positive,89
518092306218749952,Neutral,33
518092720397881344,Negative,33
518092889117949952,Negative,33
518093082567643136,Positive,33
518093342278963200,Negative,33
518093606067113984,Neutral,89
518093786841636864,Negative,33
518093786841636864,Neutral,89
518093933537402881,Neutral,33
518094200400019457,Neutral,33
518094357745139712,Neutral,33
518094460664954880,Neutral,33
518094593670545408,Neutral,89
518094620061102080,Neutral,33
518094823333830656,Neutral,89
518094823333830656,Neutral,33
518094937808994306,Negative,33
518095011062493185,Positive,33
518095242499989504,Neutral,88
518095316256833536,Negative,33
518095395260751872,Neutral,89
518095457458094080,Neutral,33
518096454431563776,Positive,33
518096540221861889,Negative,33
518096540221861889,Neutral,88
518096723005427712,Neutral,33
518097217799077888,Neutral,33
518097628979294208,Neutral,88
518097628979294208,Negative,33
518097723380490240,Neutral,89
518098008828035072,Neutral,33
518098168358379521,Neutral,33
518098168358379521,Neutral,88
518098258712100864,Negative,33
518098258712100864,Negative,88
518098344850505728,Neutral,33
518098344850505728,Neutral,88
518098437741764608,Negative,33
518098540598673408,Negative,33
518098612065419264,Neutral,89
518098772547862528,Neutral,33
518098909642907648,Positive,33
518098982242111489,Negative,33
518099242926493696,Neutral,33
518099242926493696,Neutral,88
518099388846333953,Negative,88
518099388846333953,Negative,33
518099639518908416,Positive,33
518099985146327040,Neutral,89
518100081141379072,Neutral,33
518100263392256000,Neutral,33
518100484167454720,Positive,88
518100484167454720,Neutral,33
518100609468477440,Neutral,33
518100699612471298,Negative,33
518100777957851136,Positive,33
518100847725932544,Neutral,89
518100897428033538,Neutral,33
518101000297918464,Neutral,33
518101092484538368,Neutral,33
518101132187795456,Neutral,33
518101225943080960,Neutral,33
518101290279510017,Neutral,88
518101290279510017,Neutral,33
518101400002523136,Neutral,88
518101400002523136,Neutral,89
518101481908879360,Neutral,33
518101522056364032,Neutral,33
518101782019710977,Neutral,33
518101927239118848,Negative,33
518101927239118848,Positive,88
518102032100904960,Positive,33
518102230843805697,Neutral,33
518102326708813824,Negative,89
518102436612157440,Neutral,88
518102436612157440,Neutral,33
518102639801032704,Neutral,88
518102639801032704,Neutral,33
518102794205933568,Neutral,33
518102859720970240,Negative,33
518103013417025536,Negative,33
518103161127833601,Neutral,88
518103161127833601,Negative,33
518103304333971456,Negative,89
518103326542807040,Neutral,88
518103326542807040,Neutral,33
518103424916008960,Positive,33
518103593011122176,Neutral,33
518103829406302208,Neutral,88
518103829406302208,Neutral,33
518104051146563584,Neutral,33
518104165839802368,Neutral,88
518104165839802368,Negative,33
518104251869171713,Neutral,89
518104251869171713,Neutral,88
518104328243261440,Negative,33
518104364129714176,Neutral,33
518104498498461696,Neutral,88
518104519889416194,Negative,33
518104578865528833,Neutral,33
518104637237645312,Neutral,33
518104762496348160,Neutral,89
518104846499856384,Neutral,33
518104959385346048,Neutral,33
518105004524449793,Neutral,88
518105004524449793,Neutral,33
518105108270563328,Neutral,33
518105234003218433,Negative,33
518105234003218433,Neutral,88
518105419789901824,Neutral,33
518105626422284290,Neutral,89
518105684232376320,Neutral,33
518105867582210049,Negative,33
518105930072723456,Neutral,33
518106064924180481,Positive,88
518106284823162880,Neutral,88
518106501286989824,Negative,33
518106614684221440,Negative,89
518106614684221440,Negative,88
518106849183535104,Neutral,33
518107179229143041,Neutral,33
518107621845630976,Positive,33
518108123731488768,Neutral,33
518108535620911105,Neutral,33
518108661462609920,Positive,33
518108816357863424,Neutral,89
518109049699962880,Negative,33
518109195347173376,Neutral,33
518109300972326913,Negative,33
518109960266600448,Negative,33
518109960266600448,Negative,88
518110626041044992,Neutral,33
518110756794273792,Positive,33
518110845503815680,Negative,89
518110914516512768,Negative,33
518111354142883840,Positive,33
518111803046633472,Neutral,88
518111803046633472,Neutral,33
518111892557275136,Neutral,33
518111892557275136,Neutral,88
518112166181109760,Negative,33
518112533463715840,Neutral,33
518112644386287617,Neutral,89
518112953699418112,Negative,33
518113228497637376,Neutral,33
518113543796056064,Neutral,33
518113811782709248,Negative,33
518114145191731200,Neutral,33
518114323210973185,Positive,33
518115004999286784,Negative,89
518115363427721217,Negative,33
518115672241758209,Negative,33
518115801950617601,Neutral,33
518115944481058816,Negative,33
518115999581999107,Negative,33
518116114400690177,Negative,33
518116459130916864,Neutral,89
518116990398246912,Negative,33
518117455601090560,Negative,33
518117726272122881,Neutral,33
518117876210073600,Neutral,88
518117876210073600,Neutral,33
518118092392910849,Negative,33
518118157068689408,Neutral,89
518118216070352896,Negative,88
518118216070352896,Neutral,33
518118310144401410,Negative,33
518118381338505216,Negative,33
518118720041140225,Neutral,33
518118793776988160,Neutral,33
518119047456915456,Negative,33
518119047456915456,Negative,88
518119245096685568,Negative,89
518119276063256576,Neutral,33
518119461380182017,Negative,33
518119546985918464,Positive,33
518119559061331969,Neutral,33
518119781669806080,Neutral,88
518119781669806080,Neutral,33
518119836765782016,Negative,33
518119967070646272,Neutral,89
518120590964965376,Neutral,33
518120748221992960,Negative,33
518120847924797442,Neutral,33
518120945186521088,Neutral,33
518121120688787457,Neutral,33
518121166209568768,Neutral,33
518121242311008257,Neutral,89
518121288490291200,Neutral,33
518121928775983104,Neutral,33
518122005787582464,Negative,33
518122197878317057,Negative,88
518122197878317057,Negative,33
518122243323625472,Neutral,33
518122328447016961,Negative,33
518122397103562753,Negative,89
518122447863042048,Neutral,33
518122575256231937,Neutral,33
518122978031468544,Neutral,33
518123154208985089,Neutral,33
518123387580071937,Negative,33
518123496149614592,Neutral,89
518123552479145984,Neutral,33
518123663410069504,Negative,33
518124038137606144,Negative,33
518124079476641792,Neutral,33
518124149647360000,Neutral,33
518124179728900097,Negative,33
518124395999809536,Neutral,89
518124438303555584,Neutral,33
518124621896630272,Neutral,33
518124621896630272,Negative,88
518124841946599425,Positive,33
518124930240880641,Neutral,33
518125267123183616,Neutral,33
518125416910192641,Negative,89
518125563899551744,Neutral,33
518125731961131008,Neutral,33
518126040578031616,Positive,33
518126179526934528,Neutral,88
518126179526934528,Neutral,33
518126446452436992,Negative,33
518126506686820353,Neutral,33
518126506686820353,Neutral,88
518126743463686145,Neutral,89
518127058107764736,Neutral,33
518127198767960064,Negative,33
518127198767960064,Negative,88
518127432469987328,Neutral,33
518127804593238016,Neutral,33
518127989029371906,Neutral,33
518128060538028033,Negative,33
518128168780439552,Neutral,89
518128332815499264,Neutral,33
518128419251687424,Neutral,33
518128938699489280,Positive,33
518129382003859456,Neutral,33
518129630554107904,Neutral,33
518130094762897408,Neutral,88
518130094762897408,Neutral,33
518130340855300096,Neutral,89
518130382307618817,Positive,33
518130459528933376,Neutral,33
518130523370029056,Negative,33
518130657474531328,Neutral,33
518130834713616385,Neutral,33
518130834713616385,Negative,88
518130923033096192,Neutral,33
518131078100697089,Neutral,89
518131251476447233,Negative,33
518131413410127874,Positive,33
518131487678660609,Positive,33
518131674836918272,Neutral,33
518131794642608128,Negative,88
518131794642608128,Neutral,33
518132011975077889,Positive,33
518132011975077889,Neutral,88
518132211133186049,Neutral,89
518132338887520256,Negative,33
518132532882448384,Negative,33
518132532882448384,Negative,88
518132588805124096,Neutral,33
518132693226487808,Neutral,33
518132731080085505,Neutral,33
518132876005871617,Negative,33
518133127387295744,Negative,89
518133196857552896,Negative,88
518133196857552896,Neutral,33
518133275307827200,Positive,33
518133394061160450,Neutral,33
518133404496560128,Negative,33
518133664644075520,Negative,33
518133800556326912,Neutral,33
518134122301366274,Neutral,89
518134516356227073,Neutral,33
518134530386173952,Negative,33
518134837455388673,Neutral,33
518134839867113472,Positive,33
518135126442905601,Negative,33
518135241849180160,Negative,33
518135492345626625,Neutral,89
518135546410176512,Neutral,33
518135850367188993,Negative,33
518136101471789056,Positive,33
518136234578030594,Neutral,33
518136446683602944,Neutral,33
518136521493598208,Negative,33
518136574241177600,Neutral,88
518136574241177600,Neutral,89
518136753639927809,Neutral,33
518136823642877952,Neutral,33
518136991163375618,Positive,33
518137053205504000,Neutral,33
518137325260656641,Neutral,33
518137395452334080,Neutral,33
518137661090189312,Neutral,89
518137730799534080,Neutral,33
518137870956384260,Negative,33
518138028750278658,Neutral,33
518138028750278658,Neutral,88
518138050703273985,Negative,33
518138204235780097,Neutral,33
518138367041884160,Positive,33
518138505990774784,Positive,89
518138592347324416,Positive,33
518138727923589120,Negative,33
518138727923589120,Negative,88
518138867296530432,Positive,33
518139030572400641,Neutral,33
518139115544793089,Neutral,33
518139348462886912,Negative,33
518139472165502976,Neutral,89
518139620639666176,Neutral,33
518139702495674368,Negative,33
518139707788914688,Positive,33
518140084575817728,Negative,33
518140182487662592,Positive,33
518140182487662592,Neutral,88
518140406132146178,Neutral,89
518140672382365696,Negative,33
518140780922564608,Neutral,33
518141083226996736,Negative,33
518141100989902849,Negative,33
518141296884842496,Neutral,33
518141329831108608,Neutral,33
518141548757012480,Neutral,89
518141990899580928,Neutral,33
518142216091729920,Positive,33
518142634393862144,Neutral,33
518143249786372097,Neutral,88
518143249786372097,Neutral,33
518143409903902721,Positive,33
518143889614835712,Negative,33
518144155697315840,Neutral,89
518144353781678082,Neutral,33
518144631813726208,Neutral,33
518145024052457473,Neutral,33
518146220939022336,Positive,33
518146598405042176,Neutral,33
518147211696549888,Neutral,33
518147537832644608,Neutral,89
518149110168551426,Negative,33
518149762911322114,Neutral,33
518150469899014144,Positive,33
518150642242945024,Neutral,33
518151157156298752,Neutral,88
518151157156298752,Neutral,33
518151389093310464,Negative,33
518151613627006976,Neutral,89
518152001495240704,Negative,33
518152140435755008,Negative,33
518152636877766656,Neutral,33
518153125497409538,Positive,33
518153219508559874,Negative,33
518153619536117760,Neutral,33
518153953574670337,Neutral,89
518153953574670337,Neutral,88
518154612776636416,Positive,33
518154691205529600,Neutral,33
518154864300662784,Negative,33
518155102868488192,Neutral,33
518155497305047040,Neutral,33
518155909470879744,Positive,33
518156263868596224,Neutral,89
518156848927870977,Neutral,33
518157546893623296,Neutral,33
518158002898362368,Positive,89
518158002898362368,Positive,33
518159717341081600,Positive,33
518160290140401664,Negative,33
518160908804452352,Positive,89
518160998096969728,Neutral,33
518160998096969728,Negative,89
518161905710813184,Negative,33
518162296825454592,Positive,33
518163013648805888,Neutral,33
518163733903081472,Neutral,33
518164912011763712,Neutral,89
518164912011763712,Negative,33
518166025138085888,Neutral,89
518166187025641472,Positive,33
518167572702040064,Neutral,33
518167717778821120,Neutral,33
518169280748466176,Positive,33
518169423807782914,Neutral,33
518173208202461185,Negative,33
518173208202461185,Neutral,89
518174770916253696,Neutral,89
518176307612749824,Positive,89
518176307612749824,Neutral,33
518178227819663364,Neutral,33
518178227819663364,Neutral,89
518181157557796864,Positive,33
518181489729892352,Positive,33
518188227635982336,Neutral,33
518188227635982336,Neutral,89
518195081351016451,Neutral,89
518195081351016451,Positive,33
518201567796031488,Neutral,89
518207793736593408,Positive,33
518218587124006913,Positive,33
518218587124006913,Positive,89
518220558744309760,Neutral,33
518225892083236864,Neutral,33
518226656155422720,Neutral,33
518227838584246273,Negative,33
518228941145145344,Negative,89
518231260381339648,Neutral,33
518231948427554816,Neutral,33
518232560472981504,Neutral,89
518232560472981504,Neutral,33
518233189501140992,Negative,33
518233799109656577,Neutral,33
518234060645494784,Neutral,33
518234061559853058,Neutral,89
518234061559853058,Neutral,89
518241917734494209,Neutral,33
518254000375103488,Neutral,33
518254941123936256,Neutral,89
518254941123936256,Neutral,33
518262551625629696,Neutral,33
518262551625629696,Neutral,89
518264082827575296,Positive,89
518264082827575296,Neutral,33
518264259835609088,Neutral,33
518265262974709760,Negative,89
518266445353222144,Neutral,33
518268773389041664,Positive,89
518268773389041664,Neutral,33
518269322578640896,Negative,33
518269322578640896,Neutral,89
518270600444641280,Positive,33
518272581787721728,Positive,33
518273611850080256,Negative,33
518274361959383040,Neutral,89
518274361959383040,Negative,89
518276712996831233,Positive,33
518276901748875264,Negative,33
518277134205587456,Positive,33
518277431426564096,Negative,33
518277582476050432,Negative,33
518277582476050432,Neutral,89
518278856802050048,Neutral,89
518278856802050048,Neutral,33
518279305936502784,Neutral,89
518279743989620737,Positive,33
518280635405053952,Neutral,33
518280852951019520,Negative,33
518281550694457344,Negative,33
518282439186464768,Neutral,33
518283162510962688,Neutral,89
518283162510962688,Neutral,33
518283485459804160,Neutral,89
518284898592104448,Neutral,33
518285764556505088,Neutral,33
518285975387385856,Positive,33
518286802768371712,Positive,33
518286913808367616,Positive,33
518288767162273794,Negative,33
518289706778640384,Neutral,89
518290199596761088,Negative,33
518290857360113664,Neutral,33
518291178228547585,Positive,33
518292254549868544,Negative,33
518292611690684416,Negative,33
518292611690684416,Neutral,89
518292670209601536,Neutral,89
518292895200460800,Positive,33
518293459137212416,Positive,33
518294129936453632,Neutral,33
518294174081507328,Neutral,33
518294430269575169,Neutral,33
518294609383149568,Neutral,89
518294609383149568,Negative,33
518294946533888000,Neutral,89
518295627504291840,Neutral,33
518295748979720193,Neutral,33
518296325264130048,Negative,33
518296325264130048,Neutral,89
518296580861222913,Neutral,33
518297217221005312,Neutral,33
518297217221005312,Neutral,89
518297571308355584,Neutral,89
518297614966853632,Neutral,33
518297671082442752,Negative,33
518297845557100545,Positive,33
518297983272902656,Neutral,33
518298003200024576,Neutral,33
518298797034582016,Negative,89
518298797034582016,Negative,89
518299000928489473,Neutral,33
518299196672450560,Neutral,89
518299196672450560,Negative,33
518299304164089856,Neutral,33
518299530954285056,Positive,33
518299670653980672,Negative,33
518300150578814976,Neutral,89
518300269483143168,Neutral,33
518300340182351872,Neutral,33
518300895608438784,Positive,33
518301367895871488,Neutral,89
518301367895871488,Neutral,33
518301764530241536,Neutral,89
518301764530241536,Neutral,33
518301882499223552,Negative,89
518301882499223552,Negative,33
518301936953856000,Neutral,89
518302027743387648,Neutral,33
518302976172376064,Neutral,33
518303322466701312,Positive,33
518303504172322816,Neutral,33
518303504172322816,Negative,89
518303846226202627,Negative,89
518303846226202627,Negative,33
518304091853045761,Neutral,89
518304419524272129,Neutral,33
518304722089177088,Neutral,89
518304722089177088,Neutral,33
518305002298028032,Negative,33
518305002298028032,Neutral,89
518305116848656384,Neutral,33
518306034390409216,Neutral,33
518306099506991104,Neutral,89
518306290003886081,Neutral,33
518306318957182976,Neutral,33
518306385407537152,Negative,33
518306564718219264,Neutral,33
518307029178671104,Neutral,89
518307029178671104,Positive,33
518307212125827073,Neutral,33
518307328312213504,Neutral,89
518307509778792449,Neutral,33
518308196516384768,Neutral,33
518308196516384768,Neutral,89
518308582245556224,Neutral,33
518308695693074433,Neutral,33
518309336205238274,Positive,33
518309560839602176,Neutral,33
518310372244455424,Positive,33
518310725639741440,Neutral,33
518311398213169152,Neutral,33
518311806318948354,Neutral,33
518312540267233281,Negative,33
518313267400167425,Positive,33
518313363001315328,Neutral,89
518313858235392000,Positive,33
518314076775411712,Neutral,33
518314402396012544,Positive,33
518314402396012544,Neutral,89
518314528791355392,Positive,33
518315079503474688,Positive,33
518315213293355008,Neutral,89
518315213293355008,Neutral,33
518315563865894912,Neutral,89
518315959078375424,Neutral,33
518316554220752896,Positive,33
518316983205371904,Negative,33
518317226643193856,Neutral,33
518317226643193856,Neutral,89
518317546156883968,Neutral,33
518317905092812800,Neutral,89
518318168960692225,Neutral,33
518318247306096640,Negative,33
518318770251911170,Neutral,33
518318770251911170,Neutral,89
518318945582198784,Neutral,33
518319088738004993,Negative,33
518319589449797633,Neutral,33
518319589449797633,Neutral,89
518319665043738624,Neutral,89
518319665043738624,Neutral,89
518320105248538624,Neutral,33
518320405124497409,Neutral,33
518320566265458688,Neutral,33
518320947045367808,Negative,33
518321295155793920,Neutral,33
518321494536253440,Negative,33
518322391207124992,Negative,89
518322785836597248,Neutral,33
518322863670300673,Positive,33
518323134496538624,Negative,33
518323604036288512,Negative,33
518323725859831808,Negative,33
518324136717074432,Neutral,89
518324136717074432,Positive,33
518324254912569344,Neutral,89
518324481568567297,Neutral,33
518324581590106112,Negative,33
518324665761423360,Neutral,33
518324834775089153,Positive,33
518325103105683456,Neutral,33
518325103105683456,Neutral,89
518325214506397696,Negative,33
518325610180251649,Neutral,89
518325751385698304,Neutral,89
518325751385698304,Positive,33
518326212662657024,Positive,33
518326500916203520,Neutral,89
518326500916203520,Neutral,33
518326561343549441,Neutral,33
518327146797084672,Neutral,89
518327146797084672,Positive,33
518327682929786881,Negative,33
518327862282452992,Neutral,89
518327862282452992,Neutral,89
518328206378942465,Negative,33
518328268169437184,Positive,33
518328790012166144,Positive,33
518329402154037248,Neutral,33
518329419396829185,Positive,89
518329419396829185,Neutral,33
518329640415666176,Negative,33
518329720099045376,Neutral,89
518330482648702976,Neutral,33
518330965891219456,Negative,33
518331155922583552,Negative,33
518331500526587904,Neutral,89
518331500526587904,Neutral,33
518331794308214784,Neutral,33
518332154435342336,Negative,33
518332843182030848,Neutral,89
518332993635909632,Neutral,33
518332993635909632,Neutral,89
518333839840903169,Neutral,33
518333963518377984,Neutral,33
518334696787542016,Positive,33
518335405910130688,Negative,33
518335550160650240,Neutral,33
518335749679116288,Neutral,89
518335845955559424,Neutral,33
518336257202872320,Neutral,33
518336336772988928,Positive,33
518336336772988928,Neutral,89
518336946809364480,Neutral,33
518337125289562112,Neutral,33
518337299499995136,Neutral,33
518337639125368832,Neutral,89
518337972568346624,Neutral,33
518338010438701056,Neutral,33
518338589051342848,Negative,33
518339106229997568,Positive,33
518339608560803840,Neutral,33
518339887901454336,Neutral,33
518340074002735105,Neutral,89
518340232551620608,Neutral,33
518340377678733313,Negative,33
518340464232374273,Neutral,33
518340476974690305,Positive,33
518340476974690305,Neutral,89
518340504514465793,Neutral,33
518340652355317760,Negative,33
518340868462223360,Neutral,89
518340946753515520,Positive,33
518341103393968128,Negative,33
518341269643603968,Positive,33
518341269643603968,Positive,89
518341288408940544,Neutral,89
518341288408940544,Positive,33
518341463831511040,Neutral,33
518341463831511040,Neutral,89
518341712310444032,Positive,33
518341796124835840,Neutral,89
518342024656060417,Neutral,33
518342180319281154,Neutral,33
518342216784568320,Neutral,33
518342646264508416,Positive,33
518342995440324608,Positive,33
518342995440324608,Positive,89
518343013056385025,Neutral,33
518343186075648000,Neutral,89
518343280686542848,Neutral,33
518343325909532673,Neutral,33
518343485435686913,Neutral,33
518343878554812416,Positive,33
518343878554812416,Neutral,89
518344083992244224,Negative,33
518344177961431040,Negative,33
518344468274368512,Neutral,89
518344468274368512,Neutral,89
518344815977959426,Neutral,33
518344883074260992,Positive,33
518344883074260992,Neutral,89
518345232824688641,Neutral,33
518345382628057089,Positive,33
518345528535678976,Neutral,33
518345921160294400,Neutral,33
518345927254638593,Neutral,89
518346053880647680,Positive,33
518346155856756736,Neutral,89
518346155856756736,Neutral,33
518346455636246528,Neutral,33
518346471104860162,Neutral,33
518346597735096320,Negative,33
518346777205166080,Neutral,33
518347137613316096,Neutral,89
518347181313363968,Positive,33
518347368878837760,Neutral,33
518347511053172736,Negative,33
518347809431756800,Neutral,33
518347809431756800,Neutral,89
518348070158106624,Neutral,89
518348070158106624,Neutral,33
518348193755832320,Neutral,89
518348193755832320,Neutral,33
518348263037353984,Neutral,89
518348263037353984,Neutral,89
518348352489283584,Neutral,33
518348501714227200,Neutral,33
518348613203030017,Neutral,33
518349072076652544,Negative,33
518349268420399105,Neutral,33
518349461618040832,Neutral,33
518349774551277568,Neutral,89
518349924120162304,Neutral,89
518349924120162304,Neutral,33
518350075450650624,Negative,89
518350075450650624,Negative,33
518350380212977664,Negative,89
518350380212977664,Negative,33
518350522710228992,Neutral,33
518350561415290880,Negative,33
518350841989042176,Neutral,33
518351035103186944,Neutral,89
518351285268283392,Neutral,33
518351519343996928,Negative,33
518351683643273216,Neutral,33
518352008605343745,Negative,89
518352008605343745,Negative,33
518352263153483776,Neutral,33
518352308665860096,Positive,33
518352447723814912,Negative,89
518352481626374144,Negative,33
518352781623967744,Neutral,33
518353241722335233,Neutral,33
518353362660904960,Positive,33
518353477312184320,Neutral,89
518353477312184320,Neutral,33
518353592294846464,Neutral,89
518353592294846464,Neutral,33
518353866929491968,Neutral,89
518353866929491968,Negative,89
518353898592305153,Neutral,33
518353914056679424,Neutral,89
518353914056679424,Neutral,33
518353945086144512,Negative,33
518353983933808642,Positive,33
518354190180306944,Neutral,33
518354864553066496,Positive,33
518354893342781440,Neutral,88
518354893342781440,Neutral,89
518355289792598016,Neutral,33
518355504654221312,Neutral,33
518355504654221312,Neutral,89
518355952027054080,Negative,33
518356066971942912,Positive,33
518356190955585536,Positive,33
518356346690080768,Positive,33
518356414696521728,Negative,88
518356414696521728,Neutral,89
518356491062214656,Neutral,33
